id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
15770116,Rental unit in San Francisco · ★4.86 · 4 bedrooms · 4 beds · 3 baths,91488071,Dan And Jan,,Pacific Heights,37.79588,-122.42757,Entire home/apt,324,30,64,8/16/2023,0.79,3,365,4,City registration pending
15774694,Condo in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 bath,38798505,Suzanne,,Haight Ashbury,37.77432,-122.43964,Entire home/apt,150,30,4,7/30/2023,0.15,1,280,2,
15776727,Home in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 bath,15024043,Kai,,Castro/Upper Market,37.76271,-122.42657,Entire home/apt,175,30,61,7/31/2023,0.77,1,274,6,City registration pending
15785104,Home in San Francisco · ★5.0 · 2 bedrooms · 3 beds · 2 baths,5805679,Laurence,,Castro/Upper Market,37.76335144,-122.4393921,Entire home/apt,423,3,75,3/24/2023,0.92,33,0,9,2023-000626STR
15832358,Rental unit in San Francisco · ★4.88 · 1 bedroom · 1 bed · 2 shared baths,3227887,David,,Castro/Upper Market,37.76594543,-122.4343796,Private room,120,3,72,8/31/2023,0.87,2,319,7,STR-0000765
15835438,Home in San Francisco · ★4.84 · 3 bedrooms · 4 beds · 2 baths,4256843,Selena,,Outer Richmond,37.77341,-122.50575,Entire home/apt,280,5,26,7/12/2023,0.34,1,0,2,STR-0002219
15843007,Rental unit in San Francisco · ★4.69 · 1 bedroom · 1 bed · 1 private bath,9270394,Wilson,,Visitacion Valley,37.71159,-122.40027,Private room,55,30,82,8/1/2023,0.99,1,69,4,City registration pending
15849484,Home in San Francisco · ★4.85 · 1 bedroom · 1 bed · 1 bath,69727514,Bella,,Outer Richmond,37.77479,-122.4808,Entire home/apt,121,2,121,8/18/2023,1.61,1,64,38,2021-007632STR
15860350,Home in San Francisco · ★4.89 · 3 bedrooms · 3 beds · 2 baths,8597535,Laura,,Outer Sunset,37.75436,-122.49835,Entire home/apt,375,1,54,5/22/2023,0.93,2,0,5,"STR-0000512 <br />“Possession of a at San Francisco Short-Term Rental Registration Certificate certifies that the registration certificate holder has agreed to comply with the terms of the San Francisco Short-Term Residential Rental  Ordinance of San Francisco (Administrative Code Section 41 A.) This ordinance does not require an inspection of the unit by the City for potential Building, Housing, Fire or other code violations.”"
15860973,Rental unit in San Francisco · ★4.96 · 2 bedrooms · 2 beds · 1.5 baths,6136360,Jeff,,Mission,37.75222,-122.41588,Entire home/apt,173,2,81,8/30/2023,1.11,1,24,25,STR-0002008
15873231,Boutique hotel in San Francisco · ★4.28 · 1 bedroom · 1 bed · 0 baths,93714995,Hotel,,Financial District,37.78931,-122.40588,Private room,47,1,25,5/13/2023,0.31,15,157,2,BAN-1030905
15903424,Rental unit in San Francisco · ★4.98 · 2 bedrooms · 2 beds · 1 bath,88656778,Lainie & Charlie,,Parkside,37.74522,-122.49018,Entire home/apt,128,3,279,8/28/2023,3.37,1,101,38,STR-0004891
15904098,Boutique hotel in San Francisco · ★4.41 · 1 bedroom · 1 bed · 0 baths,93714995,Hotel,,Financial District,37.78931,-122.40588,Private room,47,1,38,6/3/2023,0.46,15,154,3,BAN-1030905
15920878,Rental unit in San Francisco · ★4.46 · 2 bedrooms · 2 beds · 1 bath,103297299,Steven,,Parkside,37.74347077,-122.4845057,Entire home/apt,138,2,129,3/8/2020,1.56,1,0,0,STR-0001802
15939264,Guest suite in San Francisco · ★4.76 · Studio · 1 bed · 1 bath,22267913,Henry,,Visitacion Valley,37.71995,-122.40177,Entire home/apt,50,30,21,5/10/2023,0.26,2,170,2,City registration pending
15939487,Guest suite in San Francisco · ★4.38 · Studio · 1 bed · 1 bath,22267913,Henry,,Visitacion Valley,37.71962,-122.39988,Entire home/apt,50,30,26,8/5/2023,0.32,2,207,4,City registration pending
15957623,Condo in San Francisco · ★4.91 · 5 bedrooms · 5 beds · 3 baths,30075056,Joelle,,Bernal Heights,37.74617,-122.4166,Entire home/apt,275,30,23,8/12/2023,0.29,5,364,2,(BAN) 0479700
15957963,Boutique hotel in San Francisco · ★4.34 · 1 bedroom · 1 bed · 0 baths,93714995,Hotel,,Financial District,37.78931,-122.40588,Private room,47,1,48,8/13/2023,0.58,15,126,4,BAN-1030905
15984490,Rental unit in San Francisco · ★5.0 · 4 bedrooms · 2 baths,4152894,Gena And Jon,,Castro/Upper Market,37.76144,-122.44008,Entire home/apt,400,30,9,8/6/2023,0.11,2,149,1,DLW-28855DE
15987415,Serviced apartment in San Francisco · ★4.27 · 1 bedroom · 1 bed · 4 shared baths,103884979,Rams,,South of Market,37.77655,-122.41538,Private room,84,1,78,8/16/2023,0.94,15,167,18,Exempt
15999597,Rental unit in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 bath,6727363,Laura,,Castro/Upper Market,37.76344,-122.44396,Entire home/apt,110,30,19,12/12/2022,0.23,1,330,1,City registration pending
16001051,Boutique hotel in San Francisco · ★4.46 · 1 bedroom · 1 bed · 4 shared baths,103884979,Rams,,South of Market,37.77722,-122.4156,Hotel room,91,1,29,8/19/2023,0.36,15,170,18,Exempt
16039526,Townhouse in San Francisco · 3 bedrooms · 3 beds · 2.5 baths,12535619,Alok,,Bayview,37.72832103,-122.3693934,Entire home/apt,197,30,0,,,1,0,0,
16055131,Home in San Francisco · ★4.91 · 2 bedrooms · 2 beds · 1 bath,10784845,Amy,,Twin Peaks,37.7503,-122.45214,Entire home/apt,289,5,47,11/22/2019,0.59,1,0,0,2022-007062STR
16068498,Rental unit in San Francisco · ★4.22 · Studio · 1 bed · 1 bath,104680075,Rick,,Haight Ashbury,37.77139,-122.45172,Entire home/apt,93,30,9,7/5/2023,0.11,1,147,1,
16073836,Home in San Francisco · ★5.0 · 5 bedrooms · 8 beds · 3.5 baths,19861970,Dennis,,Haight Ashbury,37.76474,-122.4447,Entire home/apt,1650,30,105,2/3/2023,1.3,2,186,13,2023-002535STR
16079346,Home in San Francisco · ★4.88 · 1 bedroom · 1 bed · 1.5 baths,50381482,Monette,,Haight Ashbury,37.76726,-122.44599,Private room,126,2,99,8/14/2023,1.38,1,32,35,2022-005824STR
16086843,Boutique hotel in San Francisco · ★4.32 · 1 bedroom · 1 bed · 1 bath,93714995,Hotel,,Financial District,37.78931,-122.40588,Private room,138,1,326,8/19/2023,3.96,15,225,25,BAN-1030905
16088064,Rental unit in San Francisco · ★4.83 · 5 bedrooms · 7 beds · 3.5 baths,75323230,Joe,,Nob Hill,37.79044,-122.41776,Entire home/apt,490,30,121,9/27/2022,1.48,2,268,1,2023-001340STR
16096747,Rental unit in San Francisco · ★4.88 · 1 bedroom · 1 bed · 1 bath,6547664,Tanya,,Western Addition,37.78102,-122.43039,Entire home/apt,166,30,17,5/26/2023,0.61,1,108,3,city registration pending
16125990,Home in San Francisco · ★4.90 · 1 bedroom · 1 bed · 1.5 shared baths,81226014,Lynn & Ray,,Outer Sunset,37.75811,-122.48805,Private room,100,1,105,8/9/2023,1.42,4,0,20,2022-003646STR
16162625,Boutique hotel in San Francisco · ★4.34 · 1 bedroom · 1 bed · 1 private bath,93714995,Hotel,,Financial District,37.78931,-122.40588,Private room,138,1,302,8/26/2023,3.68,15,224,32,BAN-1030905
16173016,Rental unit in San Francisco · ★4.98 · 1 bedroom · 1 bed · 1 bath,105578739,Elizabeth,,Mission,37.76026,-122.40728,Entire home/apt,290,1,367,8/20/2023,4.55,1,234,54,STR-0001794
16176101,Boutique hotel in San Francisco · ★4.32 · 1 bedroom · 2 beds · 1 private bath,93714995,Hotel,,Financial District,37.78931,-122.40588,Private room,168,1,244,8/24/2023,3,15,229,31,BAN-1030905
16178751,Rental unit in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 bath,3470491,Andrew,,Mission,37.75853,-122.41971,Entire home/apt,200,2,48,8/18/2023,0.59,1,27,9,City Registration Pending
16179065,Rental unit in San Francisco · ★4.91 · Studio · 1 bed · 1 bath,3817487,Bruce/Keith -,,Noe Valley,37.75375,-122.43739,Entire home/apt,127,30,43,8/31/2023,0.55,1,364,3,STR-0000195
16190202,Guesthouse in San Francisco · ★4.93 · 1 bedroom · 1 bed · 1 bath,105724944,Aiden,,Bernal Heights,37.74684,-122.40721,Entire home/apt,96,30,45,1/25/2023,0.6,1,336,2,"Since the casita is considered an accessory dwelling unit, the City of San Francisco only allows us to host stays that are 30 days or longer...sorry!"
16204265,Condo in San Francisco · ★4.97 · 1 bedroom · 1 bed · 1 private bath,1291823,Koncha,,Mission,37.76156,-122.42059,Private room,135,1,561,8/20/2023,6.91,2,0,74,1081184﻿
16228848,Boutique hotel in San Francisco · ★4.33 · 1 bedroom · 1 bed · 1 private bath,93714995,Hotel,,Financial District,37.78931,-122.40588,Private room,138,1,297,8/19/2023,3.65,15,216,27,BAN-1030905
16255081,Boutique hotel in San Francisco · ★4.34 · 1 bedroom · 1 bed · 1 bath,93714995,Hotel,,Financial District,37.78931,-122.40588,Private room,138,1,300,8/31/2023,3.66,15,218,26,BAN-1030905
16287044,Home in San Francisco · ★4.26 · 2 bedrooms · 3 beds · 2 baths,106535057,Amy,,Inner Richmond,37.78074,-122.47458,Entire home/apt,140,30,19,2/1/2023,0.25,1,365,3,
16305055,Guest suite in San Francisco · ★4.74 · Studio · 2 beds · 1 bath,106687468,Stephen,,Parkside,37.73875,-122.49095,Entire home/apt,105,3,156,8/14/2023,2.02,1,331,25,STR-0004775
16312844,Home in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,8859272,Linda,,Lakeshore,37.7248,-122.47402,Private room,50,30,3,8/12/2023,0.04,2,239,1,
16336782,Rental unit in San Francisco · ★4.95 · Studio · 3 beds · 1 bath,106951010,Renita,,Outer Sunset,37.76404,-122.48881,Entire home/apt,230,2,177,8/14/2023,2.21,1,47,28,City Registration Pending
16348139,Rental unit in San Francisco · ★4.86 · 2 bedrooms · 2 beds · 2.5 baths,7610972,Grettel,,Russian Hill,37.80154,-122.4131,Entire home/apt,620,3,42,6/10/2023,0.55,2,55,8,STR-0004801
16362304,Home in San Francisco · ★4.88 · 1 bedroom · 1 bed · 1 private bath,36381578,Harris,,Outer Richmond,37.78089,-122.50488,Private room,105,3,181,8/14/2023,2.24,3,264,19,STR-0000548
16392395,Resort in San Francisco · ★4.75 · Studio · 1 bed · 1 bath,19139775,Lorie,,Chinatown,37.79092,-122.40604,Entire home/apt,256,31,4,1/12/2018,0.05,2,365,0,
16407735,Guest suite in San Francisco · ★4.83 · 1 bedroom · 1 bed · 1 bath,4350837,Servio,,Parkside,37.74286,-122.47479,Entire home/apt,103,2,253,7/4/2023,3.19,2,83,37,STR-0002761
16426353,Boutique hotel in San Francisco · ★4.38 · 1 bedroom · 1 bed · 1 private bath,93714995,Hotel,,Financial District,37.78931,-122.40588,Private room,138,1,321,8/28/2023,3.95,15,214,22,BAN-1030905
16427484,Rental unit in San Francisco · ★4.60 · 1 bedroom · 3 beds · 1 bath,166116,Rob,,Haight Ashbury,37.7591,-122.44843,Entire home/apt,316,30,20,10/6/2017,0.25,1,0,0,
16441272,Guest suite in San Francisco · ★4.97 · 1 bedroom · 1 bed · 1 bath,66107483,Tomo,,Outer Sunset,37.74752,-122.5012,Entire home/apt,200,4,37,8/14/2021,0.46,2,83,0,2022-003935STR
16442951,Rental unit in San Francisco · ★4.92 · 1 bedroom · 1 bed · 1 bath,103599801,Megan,,Chinatown,37.79241,-122.40667,Entire home/apt,125,30,12,7/30/2023,0.15,1,149,4,
16443034,Rental unit in San Francisco · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,88017947,Steve &Quot;Tom&Quot;,,Nob Hill,37.79292,-122.41631,Private room,65,31,51,8/11/2023,0.63,1,276,6,
16469515,Home in San Francisco · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,8859272,Linda,,Lakeshore,37.72490897,-122.4739914,Private room,40,30,5,5/31/2023,0.06,2,257,2,
16490343,Boutique hotel in San Francisco · ★4.71 · 1 bedroom · 1 bed · 1 private bath,55782784,Kevin,,Chinatown,37.79056,-122.4071,Private room,230,2,8,1/5/2020,0.1,24,0,0,382559
16497229,Rental unit in San Francisco · ★4.73 · 1 bedroom · 1 bed · 1.5 shared baths,19584367,Elisa,,North Beach,37.80451,-122.41351,Private room,53,30,85,6/30/2023,1.05,4,63,2,
16519220,Home in San Francisco · ★4.99 · 1 bedroom · 2 beds · 1 bath,5805679,Laurence,,Castro/Upper Market,37.76290131,-122.4402695,Entire home/apt,451,3,156,8/21/2023,1.98,33,78,27,2023-000626STR
16529602,Guest suite in San Francisco · ★4.57 · 1 bedroom · 1 bed · 1 bath,35352879,Aaron,,Parkside,37.743,-122.4913,Entire home/apt,68,30,14,7/29/2023,0.22,4,361,5,
18546459,Condo in San Francisco · ★4.50 · 1 bedroom · 1 bed · 2 shared baths,73070632,Tina,,Outer Mission,37.71096,-122.44862,Private room,39,30,22,6/6/2023,0.29,5,334,4,1084922
16542790,Townhouse in San Francisco · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,2513762,Trey,,Western Addition,37.77359,-122.42441,Private room,52,30,139,4/2/2023,1.72,3,124,4,STR-0001711
16556338,Home in San Francisco · ★4.51 · 1 bedroom · 1 bed · 1 shared bath,8676376,Herbert,,Excelsior,37.72546,-122.4202,Private room,79,30,138,12/1/2021,1.7,5,257,0,STR-0001910
16560870,Rental unit in San Francisco · ★5.0 · Studio · 1 bed · 1 bath,46593391,Steve,,Western Addition,37.76969,-122.42818,Entire home/apt,125,30,4,7/7/2023,0.05,1,177,1,
16569308,Rental unit in San Francisco · ★4.75 · 2 bedrooms · 2 beds · 1.5 baths,3843691,Amber,,Pacific Heights,37.79161,-122.4368,Entire home/apt,500,30,8,1/2/2018,0.1,2,364,0,
16570444,Rental unit in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,3843691,Amber,,Western Addition,37.78418,-122.43768,Private room,200,30,6,8/31/2018,0.07,2,179,0,
16570521,Home in San Francisco · ★4.88 · 1 bedroom · 1 bed · 1 private bath,21303289,Eugenia And Alessandro,,Seacliff,37.78732,-122.49336,Private room,154,2,148,9/1/2023,1.86,1,151,36,STR-0004781
16649876,Rental unit in San Francisco · ★4.86 · 1 bedroom · 2 beds · 1 bath,48785800,Dawn,,Outer Mission,37.73093,-122.4525,Entire home/apt,175,1,248,8/18/2023,3.13,1,130,24,STR-0001969
16652268,Rental unit in San Francisco · ★4.81 · 1 bedroom · 1 bed · 1 bath,110078968,Ahmed,,Haight Ashbury,37.77177,-122.44354,Entire home/apt,77,30,26,7/30/2023,0.37,7,206,5,
16661176,Condo in San Francisco · 1 bedroom · 1 bed · 1 private bath,9354894,Ray,,South of Market,37.78717,-122.39026,Private room,154,31,1,1/21/2017,0.01,4,0,0,
16678379,Home in San Francisco · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,9671092,Michelle,,Outer Sunset,37.76424,-122.47961,Private room,90,1,252,8/30/2023,3.17,2,70,34,City Registration Pending
16688334,Rental unit in San Francisco · ★4.78 · 1 bedroom · 3 beds · 1 bath,7731691,Allison,,Russian Hill,37.79713,-122.42298,Entire home/apt,159,4,89,1/13/2023,1.12,1,0,3,STR-0003984
16700935,Condo in San Francisco · ★4.93 · 1 bedroom · 1 bed · 1 private bath,4244521,Jeff,,Potrero Hill,37.76344,-122.39494,Private room,141,3,273,8/27/2023,3.39,2,185,33,STR-0003109
16710475,Rental unit in San Francisco · ★4.88 · 1 bedroom · 1 bed · 1 bath,14818517,Aliah,,Potrero Hill,37.75959,-122.39714,Private room,132,2,149,8/19/2023,1.9,1,113,30,2023-006900STR
16738680,Condo in San Francisco · 1 bedroom · 2 beds · 1 bath,111017451,Rick,,North Beach,37.80285,-122.40696,Entire home/apt,146,365,1,3/27/2017,0.01,1,364,0,
16745600,Condo in San Francisco · ★4.75 · Studio · 1 bed · 1 bath,11417078,David,,Downtown/Civic Center,37.78526,-122.41517,Entire home/apt,110,30,4,7/30/2023,0.05,3,281,3,
16778737,Home in San Francisco · ★4.71 · 1 bedroom · 1 bed · 1 private bath,35352879,Aaron,,Parkside,37.74289,-122.49003,Private room,66,30,7,12/24/2021,0.11,4,245,0,STR-0001234
16779057,Guest suite in San Francisco · ★4.85 · 1 bedroom · 1 bed · 1 bath,35352879,Aaron,,Parkside,37.74455,-122.48995,Entire home/apt,58,30,13,8/22/2023,0.18,4,145,3,
16779078,Boutique hotel in San Francisco · ★4.41 · 1 bedroom · 2 beds · 1 private bath,93714995,Hotel,,Financial District,37.78931,-122.40588,Private room,168,1,242,8/28/2023,3.01,15,210,29,BAN-1030905
16797018,Home in San Francisco · ★4.92 · 1 bedroom · 1 bed · 1.5 shared baths,3617002,Sarah & Pankaj,,Potrero Hill,37.76122,-122.40366,Private room,92,1,303,8/12/2023,3.76,7,359,52,STR-0005135
16839850,Rental unit in San Francisco · ★4.70 · 1 bedroom · 2 beds · 1 bath,44354824,Laura,,Nob Hill,37.79318,-122.41668,Entire home/apt,101,31,11,2/2/2023,0.14,1,309,2,
16858141,Home in San Francisco · ★4.73 · 1 bedroom · 1 bed · 2 shared baths,84154713,Sean,,Bayview,37.72735,-122.38966,Private room,30,3,244,8/21/2023,3.05,4,0,22,STR-0001844
16868984,Home in San Francisco · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,112412497,Mary,,Bernal Heights,37.74203,-122.42271,Private room,124,30,4,3/13/2017,0.05,1,87,0,
16872797,Home in San Francisco · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,32363478,Marie,,Diamond Heights,37.74569,-122.44739,Private room,120,30,313,5/8/2020,3.92,1,268,0,STR-0002776
16900525,Rental unit in San Francisco · ★4.89 · 1 bedroom · 1 bed · 1 bath,4225463,Scott,,Mission,37.75489,-122.42066,Entire home/apt,222,2,79,8/18/2023,0.99,1,0,21,STR-0004649
16913294,Condo in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,9354894,Ray,,South of Market,37.78721,-122.39027,Private room,347,31,11,3/15/2020,0.14,4,330,0,
16930431,Boutique hotel in San Francisco · ★4.53 · Studio · 1 bed · 1 private bath,17042045,The Bartlett,,Downtown/Civic Center,37.78696,-122.40986,Private room,122,1,98,5/21/2023,1.22,1,252,1,365804
16944002,Condo in San Francisco · ★4.45 · 1 bedroom · 2 beds · 1 bath,2414700,Phil,,Nob Hill,37.79112,-122.41198,Entire home/apt,99,30,29,9/12/2022,0.41,1,287,1,City registration pending
16959624,Home in San Francisco · ★4.96 · 2 bedrooms · 2 beds · 2 baths,331649,Mariam,,Inner Richmond,37.7855,-122.4651,Entire home/apt,625,1,83,12/29/2022,1.06,1,183,7,2021-009907STR
16972331,Hotel in San Francisco · ★4.29 · 1 bedroom · 1 bed · 1 private bath,100390518,Herbert,,Downtown/Civic Center,37.78596,-122.40706,Private room,99,1,52,5/27/2023,0.65,19,85,11,License not needed per OSTR
16972383,Aparthotel in San Francisco · ★4.31 · 1 bedroom · 1 bed · 1 private bath,100390518,Herbert,,Downtown/Civic Center,37.78679,-122.40748,Private room,99,1,77,8/17/2023,0.96,19,54,9,License not needed per OSTR
16987679,Aparthotel in San Francisco · ★4.82 · 1 bedroom · 1 bed · 1 private bath,115849,Hiromi,,Downtown/Civic Center,37.7877,-122.41211,Private room,70,32,44,6/30/2023,0.56,12,75,2,License not needed per OSTR
17011295,Serviced apartment in San Francisco · ★4.42 · 1 bedroom · 1 bed · 4 shared baths,103884979,Rams,,South of Market,37.77627945,-122.4150696,Private room,98,1,121,8/27/2023,1.51,15,90,27,License not needed per OSTR
17016281,Aparthotel in San Francisco · ★4.60 · 1 bedroom · 1 bed · 1 private bath,115849,Hiromi,,Downtown/Civic Center,37.7877,-122.41211,Private room,73,32,42,7/31/2022,0.53,12,89,0,License not needed per OSTR
17016637,Home in San Francisco · ★4.94 · 1 bedroom · 1 bed · 1 private bath,106291188,May,,Lakeshore,37.73555,-122.48153,Private room,87,1,364,8/27/2023,4.59,1,46,80,STR-0003264
17041687,Aparthotel in San Francisco · ★4.14 · 1 bedroom · 1 bed · 1 private bath,100390518,Herbert,,Downtown/Civic Center,37.78514,-122.40785,Private room,99,1,49,5/29/2023,0.62,19,80,7,License not needed per OSTR
17107439,Rental unit in San Francisco · ★4.17 · 1 bedroom · 1 bed · 1 private bath,100390518,Herbert,,Downtown/Civic Center,37.78527,-122.40733,Private room,75,1,35,5/25/2023,0.45,19,0,3,License not needed per OSTR
17120944,Home in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 private bath,14003785,Pam,,Pacific Heights,37.78902,-122.44154,Private room,169,4,37,6/24/2023,0.48,3,183,7,STR-0001004
17120964,Rental unit in San Francisco · ★4.10 · 1 bedroom · 1 bed · 1 private bath,100390518,Herbert,,Downtown/Civic Center,37.78519,-122.4071,Private room,99,1,20,5/7/2023,0.26,19,92,1,License not needed per OSTR
17139721,Serviced apartment in San Francisco · ★4.30 · 1 bedroom · 1 bed · 4 shared baths,103884979,Rams,,South of Market,37.77628,-122.41507,Private room,123,1,123,8/22/2023,1.55,15,173,27,License not needed per OSTR
17157954,Rental unit in San Francisco · ★4.79 · 2 bedrooms · 3 beds · 1 bath,1281984,Anita,,Bernal Heights,37.74694,-122.40796,Entire home/apt,235,2,103,8/14/2023,1.29,1,160,26,STR-0001953
17159806,Home in San Francisco · ★4.95 · 2 bedrooms · 3 beds · 1 bath,115416158,Terry,,Bernal Heights,37.74689,-122.41692,Entire home/apt,225,2,64,2/27/2020,0.82,1,0,0,STR-0001861
17188701,Rental unit in San Francisco · ★4.90 · 1 bedroom · 1 bed · 1 bath,23719876,Yumi,,Nob Hill,37.79011,-122.42138,Private room,60,30,10,12/17/2022,0.13,30,288,1,
17192720,Rental unit in San Francisco · ★4.54 · 2 bedrooms · 1 bed · 0 baths,50160697,Ver,,Downtown/Civic Center,37.78602,-122.41434,Private room,87,1,28,4/15/2023,0.37,7,67,1,390024
